user_id,age,location_country
259643,25.0,spain
263998,27.0,spain
220329,43.0,spain
46853,34.0,germany
46858,34.0,usa-washington
67186,34.0,usa-washington
46873,,germany
49715,34.0,usa-florida
222413,36.0,canada
46923,24.0,unitedkingdom
272560,32.0,germany
46928,33.0,usa-pennsylvania
46939,30.0,spain
46969,,usa-oklahoma
259489,28.0,germany
269915,34.0,austria
220926,72.0,canada
196396,24.0,others
47052,,usa-california
47078,60.0,usa-virginia
196067,45.0,usa-maryland
47088,29.0,canada
47091,34.0,others
47111,,italy
47112,18.0,canada
248744,39.0,others
59395,34.0,usa-maine
47121,39.0,germany
66663,50.0,germany
47133,32.0,canada
47138,39.0,usa-wisconsin
47140,52.0,usa-newhampshire
47151,35.0,usa-northcarolina
47220,51.0,usa-tennessee
47230,51.0,unitedkingdom
260681,30.0,unitedkingdom
253274,17.0,france
180909,36.0,others
124651,34.0,canada
93396,59.0,australia
218642,32.0,unitedkingdom
252504,32.0,newzealand
104867,49.0,usa-massachusetts
52054,36.0,germany
52355,32.0,germany
47307,53.0,brazil
47313,31.0,usa-pennsylvania
156010,34.0,usa-california
262017,34.0,canada
98756,43.0,usa-hawaii
133736,14.0,usa-newmexico
270296,34.0,germany
132747,30.0,france
47369,58.0,usa-nevada
47402,43.0,usa-california
47420,32.0,canada
47426,,unitedkingdom
47438,39.0,australia
47452,20.0,germany
255313,32.0,italy
47520,46.0,spain
239790,51.0,germany
96233,25.0,germany
276457,21.0,switzerland
101686,36.0,germany
198275,,switzerland
187475,,germany
47553,47.0,usa-illinois
47566,29.0,unitedkingdom
47572,35.0,spain
47577,,italy
247511,29.0,unitedkingdom
201881,68.0,unitedkingdom
47588,29.0,spain
219136,18.0,canada
101282,35.0,usa-massachusetts
126870,17.0,canada
158387,51.0,canada
262177,32.0,canada
53668,33.0,usa-maryland
47614,13.0,usa-washington
47628,30.0,others
47661,34.0,italy
83910,62.0,spain
158156,29.0,spain
47675,,canada
47681,34.0,usa-newmexico
47690,31.0,france
47695,28.0,usa-california
70841,34.0,usa-indiana
213589,44.0,canada
47763,24.0,malaysia
47765,50.0,usa-michigan
47797,42.0,usa-missouri
182504,,germany
165163,33.0,germany
133306,42.0,germany
268929,21.0,germany
47835,33.0,canada
145536,,usa-washington
47857,38.0,usa-westvirginia
151978,32.0,others
106472,23.0,usa-illinois
150011,26.0,sweden
228053,,usa-virginia
47930,44.0,usa-illinois
47931,46.0,usa-idaho
47967,22.0,germany
185017,34.0,malaysia
223813,25.0,usa-ohio
163564,41.0,canada
254396,26.0,australia
47992,45.0,canada
48004,,usa-oregon
220856,34.0,australia
62330,5.0,usa-maryland
99157,35.0,usa-washington
204027,,usa-minnesota
126858,,usa-illinois
262375,18.0,australia
48047,25.0,usa-newyork
48052,32.0,switzerland
248899,34.0,canada
199773,,canada
48097,42.0,usa-northcarolina
48118,,italy
48149,34.0,usa-california
48152,,unitedkingdom
48159,,canada
72198,37.0,germany
48179,,usa-california
267277,,usa-california
48238,33.0,usa-oregon
70606,27.0,australia
57850,33.0,others
92825,34.0,austria
100631,26.0,germany
238209,24.0,austria
266259,25.0,germany
48273,34.0,usa-idaho
48289,34.0,usa-pennsylvania
177282,44.0,usa-pennsylvania
274764,34.0,usa-maine
176157,19.0,france
103032,34.0,italy
239473,29.0,italy
245998,22.0,italy
48333,26.0,france
138383,36.0,canada
190069,26.0,france
83364,40.0,italy
258193,44.0,usa-newjersey
147108,34.0,usa-texas
159483,17.0,usa-newyork
180177,18.0,sweden
172893,47.0,usa-indiana
206064,34.0,usa-newmexico
81026,34.0,usa-michigan
48374,34.0,usa-alabama
220804,16.0,usa-newyork
100914,35.0,usa-virginia
107455,34.0,australia
222199,,canada
260075,,austria
148004,30.0,usa-iowa
175526,30.0,usa-michigan
180279,19.0,australia
245040,14.0,australia
51994,54.0,usa-texas
101006,67.0,usa-florida
143554,28.0,usa-pennsylvania
48542,8.0,usa-ohio
81598,16.0,canada
55615,,usa-minnesota
152501,25.0,usa-colorado
48623,19.0,unitedkingdom
185185,6.0,unitedkingdom
105665,29.0,usa-newyork
48633,,others
255211,,australia
258590,39.0,australia
48729,27.0,usa-texas
269406,,usa-illinois
48759,,unitedkingdom
48760,37.0,australia
48762,32.0,canada
157607,23.0,spain
85839,33.0,spain
134273,26.0,others
48828,,usa-oregon
179008,,usa-oregon
48854,34.0,usa-california
48872,34.0,usa-florida
93476,34.0,others
48876,51.0,usa-illinois
48897,25.0,spain
48902,29.0,usa-virginia
78917,34.0,usa-virginia
214754,50.0,australia
48942,46.0,unitedkingdom
48948,,usa-
48955,34.0,usa-florida
48958,19.0,italy
100803,,germany
48971,48.0,usa-connecticut
48973,35.0,usa-texas
48982,59.0,italy
276439,34.0,italy
49028,34.0,usa-iowa
49029,32.0,canada
155753,34.0,italy
49049,51.0,canada
260424,34.0,italy
263377,32.0,italy
49057,29.0,germany
49060,38.0,germany
49088,33.0,germany
249315,34.0,usa-iowa
57143,29.0,usa-oregon
61860,38.0,usa-newmexico
237073,42.0,canada
218277,45.0,usa-pennsylvania
121110,,usa-nevada
57185,,usa-texas
239203,38.0,canada
92968,40.0,usa-california
223767,34.0,usa-washington
225260,34.0,usa-florida
226038,25.0,canada
213565,34.0,usa-district of columbia
50595,57.0,spain
254556,22.0,spain
92419,26.0,spain
213667,25.0,usa-northcarolina
257640,35.0,usa-utah
185029,26.0,spain
268514,21.0,spain
49161,,singapore
219296,34.0,usa-newmexico
49182,,usa-washington
69249,34.0,canada
183630,42.0,usa-california
49201,15.0,usa-missouri
240471,33.0,usa-florida
89215,34.0,usa-california
189263,34.0,usa-california
212653,34.0,others
223593,42.0,usa-kansas
49228,69.0,usa-maine
49229,34.0,canada
90002,58.0,canada
49237,47.0,usa-oregon
121781,34.0,australia
173701,44.0,others
49272,30.0,usa-washington
179691,34.0,canada
49298,30.0,germany
223951,35.0,usa-westvirginia
49333,34.0,usa-california
49343,49.0,spain
49368,24.0,usa-oregon
49379,23.0,usa-ohio
57308,34.0,others
230223,15.0,usa-pennsylvania
142013,65.0,usa-california
239175,38.0,unitedkingdom
251026,34.0,usa-california
131070,28.0,usa-northcarolina
73177,34.0,usa-colorado
61959,,usa-illinois
49443,34.0,germany
138633,34.0,usa-oklahoma
132862,43.0,usa-ohio
239995,35.0,canada
266707,,usa-colorado
49514,37.0,switzerland
188683,35.0,germany
49540,,usa-illinois
49555,,germany
49572,30.0,usa-newmexico
49598,33.0,ireland
242534,33.0,usa-illinois
49630,59.0,usa-newmexico
49636,,usa-california
83689,45.0,unitedkingdom
229316,37.0,canada
49695,,usa-westvirginia
136064,32.0,usa-washington
49721,34.0,usa-california
49742,28.0,canada
108176,12.0,usa-northcarolina
49755,31.0,unitedkingdom
49760,34.0,usa-illinois
99504,40.0,unitedkingdom
201305,28.0,italy
49781,,germany
59170,30.0,unitedkingdom
49794,,usa-alabama
49804,66.0,usa-nevada
49817,,usa-texas
165754,64.0,usa-newyork
49838,,usa-california
185592,35.0,usa-california
99966,34.0,canada
49867,33.0,usa-georgia
206481,,others
216138,37.0,usa-utah
175421,20.0,usa-utah
247721,27.0,usa-utah
113390,35.0,usa-newyork
184608,34.0,usa-pennsylvania
49908,44.0,canada
118608,,usa-california
83406,29.0,canada
49951,31.0,usa-newjersey
75014,25.0,usa-virginia
49966,,usa-arizona
122389,32.0,usa-newhampshire
49977,39.0,usa-michigan
264891,27.0,others
98181,40.0,usa-pennsylvania
182884,,canada
50037,,usa-newyork
50055,,usa-tennessee
265298,34.0,usa-california
266971,34.0,usa-maine
50097,29.0,germany
177046,23.0,germany
207449,71.0,usa-northcarolina
202570,22.0,usa-minnesota
55535,21.0,usa-illinois
212405,34.0,usa-georgia
50151,58.0,usa-california
50152,61.0,usa-washington
175196,,usa-texas
50182,24.0,unitedkingdom
50194,44.0,canada
50202,,usa-california
231387,,usa-california
231396,,usa-idaho
229775,34.0,usa-mississippi
116266,28.0,usa-virginia
54907,,sweden
55023,34.0,usa-alabama
246913,,usa-california
50284,19.0,france
136939,19.0,france
50299,28.0,australia
50318,,canada
50323,14.0,usa-northcarolina
50329,42.0,germany
107775,29.0,germany
67720,15.0,germany
50337,34.0,usa-california
50368,30.0,spain
50394,26.0,spain
50400,34.0,usa-oregon
50425,19.0,usa-newyork
277343,34.0,germany
188374,25.0,unitedkingdom
232444,34.0,unitedkingdom
50458,31.0,usa-massachusetts
100123,34.0,canada
56469,34.0,usa-virginia
123506,34.0,usa-alabama
240753,24.0,unitedkingdom
54686,33.0,usa-connecticut
200049,34.0,usa-california
228371,54.0,canada
50556,,canada
50579,42.0,newzealand
58843,42.0,newzealand
50596,18.0,usa-newyork
108873,,usa-newyork
244135,19.0,usa-newyork
50597,29.0,canada
50601,,usa-georgia
53224,26.0,france
66414,34.0,switzerland
50649,,canada
107268,,canada
187264,55.0,canada
216875,,canada
50700,35.0,canada
130296,,usa-washington
127834,17.0,canada
50713,35.0,usa-newyork
99018,73.0,usa-california
50735,34.0,usa-utah
218751,34.0,australia
50755,67.0,usa-washington
216791,48.0,usa-arizona
50761,48.0,france
162888,,usa-illinois
50795,,france
146987,34.0,france
50796,27.0,usa-indiana
261805,34.0,usa-california
73234,,usa-california
204008,45.0,usa-oregon
118212,57.0,usa-washington
228476,62.0,canada
202233,,canada
171052,15.0,usa-texas
143330,,others
84530,32.0,usa-michigan
50873,16.0,australia
50874,47.0,unitedkingdom
114375,33.0,usa-texas
50908,35.0,unitedkingdom
100058,24.0,australia
50916,41.0,usa-colorado
50920,,france
196226,25.0,france
50937,35.0,spain
50942,24.0,spain
265937,27.0,spain
50946,33.0,usa-colorado
195301,34.0,usa-washington
50965,33.0,usa-pennsylvania
180663,31.0,australia
50977,16.0,usa-wisconsin
159307,47.0,usa-wisconsin
50987,23.0,unitedkingdom
174220,,usa-washington
51010,35.0,germany
51019,20.0,usa-california
51025,34.0,canada
51048,29.0,usa-newyork
111387,52.0,australia
246132,34.0,australia
187072,35.0,usa-missouri
149358,,usa-florida
219236,34.0,usa-michigan
86541,34.0,usa-florida
205777,55.0,usa-newyork
51123,34.0,usa-california
51132,,usa-washington
200977,,usa-oregon
217868,,usa-washington
236910,32.0,usa-washington
84002,34.0,ireland
51140,35.0,canada
51144,28.0,others
51145,18.0,unitedkingdom
51180,,usa-texas
176606,,germany
87604,50.0,germany
235456,32.0,germany
274240,,austria
182593,37.0,austria
51194,60.0,canada
163905,18.0,usa-pennsylvania
51212,34.0,canada
228144,,australia
51248,47.0,canada
51262,66.0,usa-virginia
115153,38.0,australia
146793,46.0,germany
51276,32.0,italy
51279,22.0,usa-maryland
175558,35.0,singapore
51315,26.0,spain
51320,28.0,france
187817,34.0,canada
258862,34.0,usa-oregon
246048,19.0,usa-alabama
187799,50.0,usa-kentucky
51372,34.0,usa-connecticut
266027,34.0,unitedkingdom
51377,,usa-pennsylvania
200982,,usa-florida
267552,63.0,usa-texas
51387,35.0,usa-california
129956,34.0,usa-illinois
212663,,usa-florida
161542,34.0,usa-newyork
230769,34.0,unitedkingdom
173445,29.0,portugal
110405,33.0,newzealand
278398,49.0,australia
188621,34.0,usa-michigan
244441,34.0,usa-michigan
184170,41.0,usa-minnesota
244495,,usa-california
120023,40.0,usa-newjersey
92431,29.0,netherlands
271924,25.0,unitedkingdom
206562,,usa-california
123782,34.0,usa-alabama
81513,35.0,usa-california
177081,34.0,usa-california
267723,34.0,unitedkingdom
68487,,usa-ohio
132750,34.0,usa-newhampshire
186883,34.0,canada
197959,,unitedkingdom
51456,31.0,canada
116480,,canada
121428,,canada
141211,,canada
185541,36.0,canada
51510,34.0,usa-indiana
185283,24.0,usa-connecticut
51548,26.0,usa-arkansas
51561,13.0,unitedkingdom
82946,54.0,unitedkingdom
247249,,unitedkingdom
51591,35.0,usa-florida
207792,60.0,usa-minnesota
51610,,italy
51626,14.0,usa-ohio
103946,19.0,australia
233504,34.0,usa-michigan
51679,,canada
63661,63.0,canada
270334,56.0,australia
62763,37.0,usa-rhodeisland
51690,34.0,germany
51708,48.0,unitedkingdom
91735,34.0,ireland
259038,36.0,netherlands
96760,34.0,unitedkingdom
51763,30.0,usa-virginia
100082,30.0,usa-newyork
212670,34.0,usa-california
158658,34.0,usa-newyork
90092,30.0,unitedkingdom
51807,34.0,usa-arizona
119617,31.0,usa-oregon
172337,31.0,usa-massachusetts
60438,,usa-massachusetts
51838,,usa-florida
234569,34.0,others
51863,45.0,canada
241254,23.0,usa-newjersey
83335,16.0,usa-georgia
223001,,usa-georgia
235774,35.0,usa-oregon
63357,27.0,netherlands
142936,25.0,usa-washington
182818,16.0,usa-georgia
175099,39.0,usa-california
115436,18.0,canada
256403,29.0,usa-washington
82827,34.0,usa-washington
51890,34.0,usa-newjersey
119023,34.0,usa-pennsylvania
236403,41.0,usa-texas
51898,34.0,france
51918,34.0,usa-washington
70601,,canada
245737,,canada
51936,49.0,unitedkingdom
165612,15.0,unitedkingdom
251219,,usa-california
198490,34.0,usa-michigan
51946,35.0,usa-louisiana
251172,,usa-delaware
51952,12.0,usa-texas
51955,,sweden
51979,,usa-newyork
87772,12.0,usa-texas
52005,57.0,usa-washington
222949,30.0,canada
265830,22.0,usa-colorado
172731,35.0,usa-oregon
174675,,canada
52022,36.0,germany
52038,30.0,spain
169745,35.0,usa-georgia
104389,31.0,unitedkingdom
115506,31.0,usa-massachusetts
52048,28.0,canada
142540,51.0,others
52093,22.0,others
52105,,canada
115818,34.0,usa-missouri
52116,26.0,usa-colorado
52121,8.0,usa-minnesota
269162,34.0,usa-california
270423,27.0,usa-california
278650,34.0,usa-california
56548,34.0,usa-washington
91088,34.0,usa-newyork
52179,54.0,switzerland
52186,16.0,usa-florida
231446,,usa-texas
64114,34.0,usa-oregon
127226,19.0,usa-ohio
158085,51.0,usa-newmexico
94402,34.0,usa-westvirginia
113588,15.0,france
76989,16.0,france
194183,34.0,france
91010,24.0,france
263959,27.0,france
160643,22.0,france
261925,27.0,france
52222,,italy
172553,28.0,italy
186018,23.0,italy
52247,34.0,usa-iowa
52910,34.0,usa-tennessee
144612,34.0,usa-washington
138997,34.0,usa-colorado
52264,34.0,usa-illinois
254249,31.0,australia
94940,41.0,germany
96173,,germany
114904,32.0,sweden
80490,34.0,usa-washington
52369,,newzealand
98200,,newzealand
52385,48.0,germany
52394,34.0,unitedkingdom
52406,16.0,switzerland
52415,,others
52418,,canada
52422,54.0,usa-washington
101564,34.0,australia
200824,30.0,unitedkingdom
206609,36.0,unitedkingdom
206774,43.0,netherlands
269658,73.0,italy
272951,26.0,unitedkingdom
52487,,usa-florida
52493,34.0,usa-northcarolina
209730,34.0,usa-newjersey
52503,34.0,usa-florida
275630,34.0,usa-pennsylvania
263266,70.0,australia
52547,32.0,usa-louisiana
162475,40.0,canada
219394,14.0,australia
267220,62.0,unitedkingdom
52561,30.0,canada
260810,36.0,canada
108728,28.0,usa-california
161762,34.0,unitedkingdom
168742,54.0,usa-massachusetts
254522,34.0,usa-washington
226761,,usa-oklahoma
148822,53.0,usa-california
105215,45.0,usa-michigan
93745,35.0,usa-arizona
190430,18.0,usa-louisiana
124790,57.0,usa-washington
204492,45.0,usa-california
205870,31.0,usa-wisconsin
88939,34.0,usa-california
218905,21.0,usa-maryland
250564,52.0,usa-california
80825,34.0,usa-washington
221070,,usa-california
168209,18.0,usa-florida
94673,61.0,usa-california
113495,46.0,usa-california
209748,38.0,usa-northcarolina
54431,63.0,usa-utah
180760,18.0,usa-california
81431,18.0,usa-california
234820,39.0,usa-newyork
219211,,usa-kansas
61209,,canada
103258,28.0,usa-minnesota
96807,28.0,usa-california
127445,21.0,usa-oregon
208808,,usa-california
143932,13.0,usa-florida
269284,34.0,usa-illinois
118340,34.0,unitedkingdom
118165,32.0,unitedkingdom
52604,33.0,usa-pennsylvania
126136,80.0,newzealand
251797,39.0,newzealand
228478,25.0,usa-minnesota
63097,33.0,australia
114376,12.0,canada
92190,34.0,usa-nebraska
103040,28.0,usa-southcarolina
244341,34.0,usa-indiana
115741,34.0,usa-oregon
198843,27.0,usa-washington
276205,,netherlands
162262,23.0,australia
185792,57.0,usa-virginia
52656,23.0,usa-iowa
52658,34.0,usa-maine
52672,25.0,usa-michigan
95871,30.0,spain
52710,27.0,unitedkingdom
155440,37.0,usa-california
155576,28.0,italy
52745,34.0,usa-alabama
52761,34.0,usa-southcarolina
231844,34.0,usa-alaska
52770,14.0,usa-ohio
52774,26.0,usa-missouri
130142,34.0,usa-missouri
52777,65.0,canada
145203,28.0,usa-texas
52804,6.0,usa-newmexico
103295,15.0,usa-california
257745,32.0,canada
52821,49.0,usa-florida
52840,,usa-california
230277,34.0,usa-washington
193604,14.0,usa-oregon
118775,51.0,usa-southcarolina
128924,,usa-california
66816,37.0,usa-maryland
244686,46.0,australia
52883,34.0,usa-texas
249584,34.0,usa-texas
112880,34.0,canada
52895,56.0,usa-wisconsin
52898,50.0,austria
52900,15.0,usa-missouri
78441,34.0,usa-california
226354,34.0,canada
205131,53.0,usa-california
228014,57.0,usa-california
68265,42.0,usa-newyork
253068,32.0,usa-maryland
217522,35.0,usa-washington
52918,,canada
101524,27.0,spain
248931,20.0,spain
52929,,usa-kentucky
52942,,usa-colorado
52966,30.0,germany
143730,40.0,usa-newyork
149821,70.0,usa-michigan
155230,41.0,unitedkingdom
193039,58.0,canada
53023,38.0,newzealand
89009,57.0,newzealand
250126,13.0,australia
53045,26.0,usa-pennsylvania
147832,34.0,usa-georgia
53072,45.0,usa-connecticut
276653,,usa-missouri
166727,42.0,usa-newyork
53106,38.0,australia
53136,30.0,canada
277797,17.0,usa-louisiana
168331,22.0,usa-florida
237378,16.0,usa-massachusetts
152634,28.0,usa-illinois
65522,34.0,usa-texas
69568,21.0,usa-florida
90212,23.0,usa-florida
53193,,canada
53215,32.0,usa-colorado
53218,58.0,usa-washington
148686,28.0,others
53227,27.0,canada
107045,22.0,canada
104710,16.0,unitedkingdom
278777,35.0,usa-kansas
53258,29.0,usa-newjersey
215574,33.0,usa-massachusetts
232778,13.0,canada
53308,20.0,usa-newjersey
53310,,canada
53330,20.0,usa-vermont
161170,28.0,usa-vermont
53338,24.0,canada
53349,27.0,usa-pennsylvania
53359,,canada
172182,34.0,usa-rhodeisland
53378,,usa-michigan
196360,34.0,canada
53391,18.0,usa-tennessee
133884,,others
271581,52.0,usa-minnesota
278355,33.0,usa-minnesota
53395,32.0,unitedkingdom
53399,34.0,usa-alabama
53439,49.0,usa-pennsylvania
221885,20.0,usa-newyork
105367,33.0,usa-michigan
127140,16.0,usa-louisiana
53461,33.0,others
61643,34.0,germany
53526,34.0,usa-maryland
53538,54.0,usa-newyork
110583,,canada
64210,26.0,usa-massachusetts
53579,36.0,usa-massachusetts
53587,,usa-newhampshire
208427,47.0,usa-vermont
249795,45.0,others
221468,35.0,canada
81033,17.0,others
75109,34.0,france
216445,24.0,others
119230,,canada
135193,34.0,canada
139623,22.0,france
230777,34.0,switzerland
198407,54.0,switzerland
59295,27.0,france
135980,44.0,unitedkingdom
53717,,usa-illinois
173338,26.0,germany
229965,34.0,others
177024,26.0,portugal
190210,23.0,australia
104623,22.0,others
78959,25.0,usa-oregon
202428,43.0,usa-michigan
98954,,unitedkingdom
148338,46.0,australia
123898,26.0,australia
69173,34.0,usa-newyork
53800,26.0,switzerland
261018,35.0,newzealand
53967,47.0,unitedkingdom
234006,34.0,canada
92903,60.0,unitedkingdom
54028,55.0,usa-washington
54041,5.0,australia
195480,36.0,canada
174487,35.0,usa-
54097,52.0,usa-oregon
170251,34.0,usa-oregon
54107,34.0,canada
261992,32.0,germany
264867,29.0,germany
213259,44.0,germany
122318,33.0,unitedkingdom
54198,44.0,australia
153308,31.0,usa-newyork
54217,,usa-california
83604,43.0,germany
175336,44.0,canada
61235,54.0,usa-alaska
163800,39.0,usa-westvirginia
179281,47.0,canada
54243,,usa-arizona
54286,23.0,australia
195524,59.0,switzerland
54299,28.0,newzealand
54319,19.0,australia
54352,34.0,canada
54361,38.0,unitedkingdom
251083,30.0,singapore
78983,18.0,australia
278752,9.0,canada
54385,40.0,spain
54400,21.0,usa-pennsylvania
54411,14.0,usa-newjersey
96137,51.0,australia
54426,53.0,canada
133535,50.0,netherlands
54461,,usa-newjersey
54483,49.0,usa-montana
54508,35.0,usa-texas
54553,22.0,usa-california
54561,34.0,australia
54582,48.0,usa-california
268371,15.0,usa-california
97882,34.0,others
249734,34.0,usa-connecticut
54600,33.0,usa-wisconsin
54616,34.0,usa-pennsylvania
221206,47.0,canada
159175,24.0,australia
206654,,usa-maryland
239061,44.0,usa-california
196078,,usa-california
199296,34.0,usa-minnesota
54691,,usa-pennsylvania
116992,34.0,germany
54746,34.0,usa-newjersey
54761,27.0,usa-southcarolina
54769,24.0,spain
54774,34.0,canada
54776,24.0,france
54816,34.0,netherlands
80469,34.0,germany
256641,,others
270075,,germany
177008,34.0,usa-northcarolina
263469,51.0,usa-texas
54840,33.0,usa-kentucky
54867,50.0,usa-utah
226915,43.0,usa-pennsylvania
54870,34.0,unitedkingdom
54873,39.0,usa-nebraska
54875,19.0,france
219079,32.0,france
222097,34.0,usa-florida
245299,,usa-alabama
75031,34.0,usa-massachusetts
55802,,australia
96874,17.0,others
54927,,usa-indiana
54931,34.0,usa-california
58918,,usa-massachusetts
54946,49.0,unitedkingdom
144717,35.0,others
54948,20.0,canada
54954,33.0,france
54956,11.0,usa-florida
54960,,germany
54988,24.0,unitedkingdom
55010,,usa-california
55013,,usa-alabama
59978,34.0,usa-alabama
55022,33.0,canada
137347,33.0,canada
55026,5.0,usa-florida
235168,34.0,usa-california
55034,21.0,australia
55053,26.0,unitedkingdom
174425,32.0,usa-california
55068,15.0,usa-maryland
55081,41.0,unitedkingdom
192955,14.0,germany
206475,43.0,germany
55090,,usa-iowa
104317,64.0,usa-illinois
55098,51.0,australia
55127,33.0,australia
166342,34.0,usa-texas
76117,27.0,canada
55162,14.0,australia
94587,33.0,canada
236531,34.0,france
115303,43.0,usa-northcarolina
205266,38.0,usa-tennessee
55179,55.0,usa-texas
55185,15.0,canada
103209,32.0,usa-virginia
161561,,usa-minnesota
200001,49.0,usa-iowa
66757,35.0,canada
145786,34.0,usa-washington
211452,34.0,usa-illinois
55193,33.0,usa-massachusetts
256887,53.0,switzerland
85092,17.0,others
223303,67.0,australia
163506,18.0,spain
55222,43.0,others
55226,21.0,australia
55232,34.0,canada
162145,57.0,unitedkingdom
168015,57.0,usa-missouri
55287,29.0,spain
55312,19.0,usa-maryland
55317,,usa-washington
278615,,usa-washington
55320,,newzealand
275719,33.0,germany
55350,34.0,usa-washington
55358,39.0,spain
55367,27.0,usa-newyork
55370,57.0,usa-pennsylvania
228160,34.0,usa-rhodeisland
81276,,canada
55400,35.0,usa-massachusetts
78932,35.0,unitedkingdom
244750,34.0,canada
55423,22.0,usa-district of columbia
161505,43.0,usa-virginia
127447,34.0,unitedkingdom
189053,34.0,usa-newyork
101176,,usa-southcarolina
220932,18.0,singapore
109165,,usa-minnesota
213377,34.0,usa-california
153649,29.0,usa-newyork
60532,34.0,usa-california
197583,25.0,usa-pennsylvania
178156,,usa-georgia
262258,29.0,usa-ohio
272330,34.0,usa-utah
61162,21.0,usa-texas
121084,42.0,usa-minnesota
271056,60.0,usa-california
271482,34.0,usa-michigan
158848,34.0,usa-illinois
148831,34.0,usa-illinois
231321,15.0,usa-newyork
65740,34.0,usa-california
163480,34.0,usa-washington
66114,34.0,canada
68697,39.0,usa-texas
133393,38.0,usa-illinois
108145,34.0,usa-alaska
66318,57.0,usa-missouri
157292,34.0,usa-newyork
64822,34.0,usa-illinois
211675,,usa-colorado
239672,30.0,usa-missouri
86279,27.0,canada
66826,34.0,usa-texas
87200,30.0,newzealand
256953,26.0,usa-washington
81518,31.0,others
177864,57.0,others
196153,16.0,usa-newyork
239060,33.0,usa-alabama
231366,47.0,usa-colorado
249092,47.0,usa-illinois
254164,46.0,usa-kansas
96011,,canada
94643,,usa-texas
78433,67.0,usa-alaska
200126,35.0,canada
55515,39.0,unitedkingdom
55542,28.0,canada
208412,31.0,usa-georgia
82909,21.0,canada
89929,31.0,usa-newyork
132467,31.0,usa-newyork
83354,34.0,usa-tennessee
81760,19.0,canada
278444,51.0,canada
128426,,usa-california
55580,,usa-oregon
240356,,usa-oregon
274821,,usa-oregon
55588,34.0,germany
116440,54.0,canada
55647,,usa-newjersey
93143,18.0,usa-massachusetts
55678,29.0,others
55694,30.0,usa-illinois
55703,34.0,germany
55705,,usa-california
158929,,usa-texas
141766,16.0,usa-washington
102727,9.0,unitedkingdom
250922,34.0,unitedkingdom
55756,50.0,usa-florida
55758,26.0,usa-ohio
55761,20.0,usa-alaska
55766,,canada
55780,36.0,usa-texas
55795,40.0,unitedkingdom
55808,,usa-missouri
265952,43.0,usa-newjersey
55843,20.0,germany
95358,34.0,usa-pennsylvania
55868,74.0,usa-washington
55881,57.0,usa-michigan
127972,31.0,usa-texas
179423,32.0,usa-northcarolina
111196,63.0,usa-tennessee
112519,52.0,usa-florida
55895,14.0,usa-newyork
141376,60.0,usa-georgia
170308,52.0,usa-missouri
73963,70.0,usa-massachusetts
91962,11.0,unitedkingdom
180281,38.0,usa-california
88304,27.0,singapore
173695,,usa-california
185895,11.0,usa-california
56564,13.0,others
184577,15.0,germany
232482,54.0,usa-arkansas
55982,44.0,germany
55983,,germany
56015,20.0,spain
56026,21.0,canada
229427,37.0,france
180862,21.0,others
166469,18.0,france
189448,35.0,others
56043,15.0,australia
56058,,usa-southcarolina
155156,20.0,australia
98310,35.0,usa-missouri
235189,31.0,usa-washington
97624,43.0,usa-georgia
56158,34.0,usa-connecticut
56162,37.0,germany
56168,34.0,usa-california
56169,34.0,usa-district of columbia
57800,,usa-district of columbia
213179,34.0,usa-virginia
56178,49.0,usa-oregon
275554,34.0,usa-texas
132718,41.0,usa-pennsylvania
143814,43.0,usa-newyork
159478,20.0,usa-indiana
171261,34.0,usa-washington
56210,35.0,usa-pennsylvania
136275,30.0,usa-northcarolina
56211,10.0,usa-colorado
264276,34.0,usa-iowa
56218,34.0,italy
118581,,usa-alabama
56268,31.0,france
194488,34.0,australia
235246,30.0,australia
187105,41.0,unitedkingdom
216373,23.0,brazil
212761,32.0,canada
217008,25.0,unitedkingdom
115146,33.0,unitedkingdom
144150,34.0,unitedkingdom
123991,13.0,australia
177654,,canada
167765,26.0,unitedkingdom
86401,18.0,others
214082,19.0,spain
221494,25.0,brazil
56282,24.0,spain
199819,26.0,germany
56296,36.0,netherlands
81517,47.0,usa-texas
169170,61.0,usa-california
129057,,unitedkingdom
56350,13.0,australia
142922,33.0,austria
63170,33.0,germany
251204,44.0,austria
211942,31.0,switzerland
95270,27.0,germany
240460,31.0,germany
251895,25.0,germany
118499,33.0,germany
61797,34.0,germany
132975,34.0,usa-ohio
56392,46.0,usa-washington
269138,34.0,usa-washington
267801,32.0,australia
255931,,australia
187705,44.0,unitedkingdom
68876,15.0,canada
267791,36.0,netherlands
213080,31.0,usa-colorado
69685,34.0,canada
273705,,newzealand
233910,28.0,unitedkingdom
126024,37.0,usa-newyork
68345,19.0,usa-nebraska
262128,34.0,germany
259433,20.0,unitedkingdom
56401,,austria
185429,,canada
256375,34.0,usa-pennsylvania
83366,,canada
173711,31.0,usa-texas
165354,21.0,usa-indiana
272265,19.0,others
109400,,canada
108637,,usa-michigan
248407,34.0,usa-northcarolina
262015,34.0,usa-michigan
177948,33.0,singapore
66476,22.0,usa-kentucky
76427,29.0,usa-texas
258076,19.0,germany
56502,18.0,usa-ohio
56508,39.0,canada
56514,24.0,unitedkingdom
140898,34.0,australia
165328,,netherlands
255460,34.0,australia
208455,34.0,canada
56586,31.0,usa-maryland
56594,33.0,usa-illinois
56597,29.0,usa-alabama
132075,,usa-newyork
